Time Window,Date,Underlying,TEF.MC,REP.MC,BBVA.MC
250,2020-01-07,REP.MC,0.4622153996296061,1.0,0.4172488265689606
250,2020-01-07,BBVA.MC,0.5566280193681962,0.4172488265689606,1.0
250,2020-01-08,TEF.MC,1.0,0.4565588201079611,0.5519440778522398
250,2020-01-08,REP.MC,0.4565588201079611,1.0,0.4200900137338732
250,2020-01-08,BBVA.MC,0.5519440778522398,0.4200900137338732,1.0
250,2020-01-09,TEF.MC,1.0,0.4556265116917864,0.5513075330120518
250,2020-01-09,REP.MC,0.4556265116917864,1.0,0.4210700614988572
250,2020-01-09,BBVA.MC,0.5513075330120518,0.4210700614988572,1.0
250,2020-01-10,TEF.MC,1.0,0.4505351706996693,0.5444407616006882
250,2020-01-10,REP.MC,0.4505351706996693,1.0,0.40931108247210374
250,2020-01-10,BBVA.MC,0.5444407616006882,0.40931108247210374,1.0
250,2020-01-13,TEF.MC,1.0,0.4536231795097611,0.5465605636951728
250,2020-01-13,REP.MC,0.4536231795097611,1.0,0.41150140149685527
250,2020-01-13,BBVA.MC,0.5465605636951728,0.41150140149685527,1.0
250,2020-01-14,TEF.MC,1.0,0.4536873629538577,0.547003779562245
250,2020-01-14,REP.MC,0.4536873629538577,1.0,0.41160764533865496
250,2020-01-14,BBVA.MC,0.547003779562245,0.41160764533865496,1.0
250,2020-01-15,TEF.MC,1.0,0.4552168416523407,0.5464731137576297
250,2020-01-15,REP.MC,0.4552168416523407,1.0,0.4151185757021909
250,2020-01-15,BBVA.MC,0.5464731137576297,0.4151185757021909,1.0
250,2020-01-16,TEF.MC,1.0,0.4567198670686268,0.5461756118472435
250,2020-01-16,REP.MC,0.4567198670686268,1.0,0.41891087000038235
250,2020-01-16,BBVA.MC,0.5461756118472435,0.41891087000038235,1.0
250,2020-01-17,TEF.MC,1.0,0.45371226589780633,0.5488024657892897
250,2020-01-17,REP.MC,0.45371226589780633,1.0,0.4193219883093562
250,2020-01-17,BBVA.MC,0.5488024657892897,0.4193219883093562,1.0
250,2020-01-20,TEF.MC,1.0,0.44054892243268645,0.5354623285977825
250,2020-01-20,REP.MC,0.44054892243268645,1.0,0.41818905540296375
250,2020-01-20,BBVA.MC,0.5354623285977825,0.41818905540296375,1.0
250,2020-01-21,TEF.MC,1.0,0.44389400375593735,0.5359726940488155
250,2020-01-21,REP.MC,0.44389400375593735,1.0,0.41872283937610383
250,2020-01-21,BBVA.MC,0.5359726940488155,0.41872283937610383,1.0
250,2020-01-22,TEF.MC,1.0,0.44798532851096345,0.5373519343628711
250,2020-01-22,REP.MC,0.44798532851096345,1.0,0.42070059681813404
250,2020-01-22,BBVA.MC,0.5373519343628711,0.42070059681813404,1.0
250,2020-01-23,TEF.MC,1.0,0.45962590202702874,0.5357722545603234
250,2020-01-23,REP.MC,0.45962590202702874,1.0,0.426053164280235
250,2020-01-23,BBVA.MC,0.5357722545603234,0.426053164280235,1.0
250,2020-01-24,TEF.MC,1.0,0.46019399214773454,0.536817249480669
250,2020-01-24,REP.MC,0.46019399214773454,1.0,0.4266132362959104
250,2020-01-24,BBVA.MC,0.536817249480669,0.4266132362959104,1.0
250,2020-01-27,TEF.MC,1.0,0.4639530124797433,0.5387487304615411
250,2020-01-27,REP.MC,0.4639530124797433,1.0,0.4308712803011145
250,2020-01-27,BBVA.MC,0.5387487304615411,0.4308712803011145,1.0
250,2020-01-28,TEF.MC,1.0,0.46058949751337785,0.5382910592802979
250,2020-01-28,REP.MC,0.46058949751337785,1.0,0.4312739946112873
250,2020-01-28,BBVA.MC,0.5382910592802979,0.4312739946112873,1.0
250,2020-01-29,TEF.MC,1.0,0.4590923849642986,0.5326100884448608
250,2020-01-29,REP.MC,0.4590923849642986,1.0,0.4314066754674002
250,2020-01-29,BBVA.MC,0.5326100884448608,0.4314066754674002,1.0
250,2020-01-30,TEF.MC,1.0,0.45204644521749526,0.5224725225874253
250,2020-01-30,REP.MC,0.45204644521749526,1.0,0.4175997358506451
250,2020-01-30,BBVA.MC,0.5224725225874253,0.4175997358506451,1.0
250,2020-01-31,TEF.MC,1.0,0.4505916459276524,0.524277960317019
250,2020-01-31,REP.MC,0.4505916459276524,1.0,0.41835303365805776
250,2020-01-31,BBVA.MC,0.524277960317019,0.41835303365805776,1.0
250,2020-02-03,TEF.MC,1.0,0.44903681221921743,0.5234879706513493
250,2020-02-03,REP.MC,0.44903681221921743,1.0,0.41740576993329037
250,2020-02-03,BBVA.MC,0.5234879706513493,0.41740576993329037,1.0
250,2020-02-04,TEF.MC,1.0,0.45293192721105274,0.5273187464648782
250,2020-02-04,REP.MC,0.45293192721105274,1.0,0.4234526436111228
250,2020-02-04,BBVA.MC,0.5273187464648782,0.4234526436111228,1.0
250,2020-02-05,TEF.MC,1.0,0.44970174203506075,0.5244929614867472
250,2020-02-05,REP.MC,0.44970174203506075,1.0,0.43331479608416823
250,2020-02-05,BBVA.MC,0.5244929614867472,0.43331479608416823,1.0
250,2020-02-06,TEF.MC,1.0,0.44910678900858186,0.5258929189956508
250,2020-02-06,REP.MC,0.44910678900858186,1.0,0.43003848965922636
250,2020-02-06,BBVA.MC,0.5258929189956508,0.43003848965922636,1.0
250,2020-02-07,TEF.MC,1.0,0.44567087490762536,0.5135066076856705
250,2020-02-07,REP.MC,0.44567087490762536,1.0,0.4214360250311014
250,2020-02-07,BBVA.MC,0.5135066076856705,0.4214360250311014,1.0
250,2020-02-10,TEF.MC,1.0,0.4466841885242597,0.51235798426176
250,2020-02-10,REP.MC,0.4466841885242597,1.0,0.4197161923618023
250,2020-02-10,BBVA.MC,0.51235798426176,0.4197161923618023,1.0
250,2020-02-11,TEF.MC,1.0,0.4467813111043348,0.5139062543300893
250,2020-02-11,REP.MC,0.4467813111043348,1.0,0.4178166622014502
250,2020-02-11,BBVA.MC,0.5139062543300893,0.4178166622014502,1.0
250,2020-02-12,TEF.MC,1.0,0.44254276792622593,0.516932241296912
250,2020-02-12,REP.MC,0.44254276792622593,1.0,0.41678124723538873
250,2020-02-12,BBVA.MC,0.516932241296912,0.41678124723538873,1.0
250,2020-02-13,TEF.MC,1.0,0.44532783833932155,0.5192969532816836
250,2020-02-13,REP.MC,0.44532783833932155,1.0,0.41732884103134327
250,2020-02-13,BBVA.MC,0.5192969532816836,0.41732884103134327,1.0
250,2020-02-14,TEF.MC,1.0,0.44523306634539195,0.5180223892807526
250,2020-02-14,REP.MC,0.44523306634539195,1.0,0.4171076163268302
250,2020-02-14,BBVA.MC,0.5180223892807526,0.4171076163268302,1.0
250,2020-02-17,TEF.MC,1.0,0.43411341227112504,0.513801667279419
250,2020-02-17,REP.MC,0.43411341227112504,1.0,0.41862236941687364
250,2020-02-17,BBVA.MC,0.513801667279419,0.41862236941687364,1.0
250,2020-02-18,TEF.MC,1.0,0.4244019490162742,0.5033264433114515
250,2020-02-18,REP.MC,0.4244019490162742,1.0,0.42109197132105575
250,2020-02-18,BBVA.MC,0.5033264433114515,0.42109197132105575,1.0
250,2020-02-19,TEF.MC,1.0,0.42527930110689394,0.5108223237237499
250,2020-02-19,REP.MC,0.42527930110689394,1.0,0.4222902101219654
250,2020-02-19,BBVA.MC,0.5108223237237499,0.4222902101219654,1.0
250,2020-02-20,TEF.MC,1.0,0.4202642893932156,0.5093193214703569
250,2020-02-20,REP.MC,0.4202642893932156,1.0,0.42426812566927674
250,2020-02-20,BBVA.MC,0.5093193214703569,0.42426812566927674,1.0
250,2020-02-21,TEF.MC,1.0,0.4339066132557902,0.49954072942009636
250,2020-02-21,REP.MC,0.4339066132557902,1.0,0.42059980704358213
250,2020-02-21,BBVA.MC,0.49954072942009636,0.42059980704358213,1.0
250,2020-02-24,TEF.MC,1.0,0.4426965767888631,0.5059066537178705
250,2020-02-24,REP.MC,0.4426965767888631,1.0,0.4436522010333759
250,2020-02-24,BBVA.MC,0.5059066537178705,0.4436522010333759,1.0
250,2020-02-25,TEF.MC,1.0,0.4559245084065324,0.5179417381784522
250,2020-02-25,REP.MC,0.4559245084065324,1.0,0.4546385709983725
250,2020-02-25,BBVA.MC,0.5179417381784522,0.4546385709983725,1.0
250,2020-02-26,TEF.MC,1.0,0.45450989935629693,0.5169108789068495
250,2020-02-26,REP.MC,0.45450989935629693,1.0,0.4547702461005344
250,2020-02-26,BBVA.MC,0.5169108789068495,0.4547702461005344,1.0
250,2020-02-27,TEF.MC,1.0,0.4649553987342593,0.5332007578507219
250,2020-02-27,REP.MC,0.4649553987342593,1.0,0.471292482618464
250,2020-02-27,BBVA.MC,0.5332007578507219,0.471292482618464,1.0
250,2020-02-28,TEF.MC,1.0,0.4914691055428347,0.5591174039972464
250,2020-02-28,REP.MC,0.4914691055428347,1.0,0.4852154241882447
250,2020-02-28,BBVA.MC,0.5591174039972464,0.4852154241882447,1.0
250,2020-03-02,TEF.MC,1.0,0.48961999436442516,0.5579454745405081
250,2020-03-02,REP.MC,0.48961999436442516,1.0,0.4813528496812974
250,2020-03-02,BBVA.MC,0.5579454745405081,0.4813528496812974,1.0
250,2020-03-03,TEF.MC,1.0,0.4842584002532423,0.5585367207838041
250,2020-03-03,REP.MC,0.4842584002532423,1.0,0.4777159884818081
250,2020-03-03,BBVA.MC,0.5585367207838041,0.4777159884818081,1.0
250,2020-03-04,TEF.MC,1.0,0.4790186120707914,0.5617916085587963
250,2020-03-04,REP.MC,0.4790186120707914,1.0,0.4720133985489119
250,2020-03-04,BBVA.MC,0.5617916085587963,0.4720133985489119,1.0
250,2020-03-05,TEF.MC,1.0,0.4848082556327373,0.5758813154290282
250,2020-03-05,REP.MC,0.4848082556327373,1.0,0.4779952736608864
250,2020-03-05,BBVA.MC,0.5758813154290282,0.4779952736608864,1.0
250,2020-03-06,TEF.MC,1.0,0.49541879827401575,0.5763744196127398
250,2020-03-06,REP.MC,0.49541879827401575,1.0,0.48424393287872475
250,2020-03-06,BBVA.MC,0.5763744196127398,0.48424393287872475,1.0
250,2020-03-09,TEF.MC,1.0,0.6260542556417962,0.6690714921814449
250,2020-03-09,REP.MC,0.6260542556417962,1.0,0.6288389397604849
250,2020-03-09,BBVA.MC,0.6690714921814449,0.6288389397604849,1.0
250,2020-03-10,TEF.MC,1.0,0.6042004190614743,0.6660967985297913
250,2020-03-10,REP.MC,0.6042004190614743,1.0,0.6232170277093966
250,2020-03-10,BBVA.MC,0.6660967985297913,0.6232170277093966,1.0
250,2020-03-11,TEF.MC,1.0,0.6051399732840405,0.6640698752042572
250,2020-03-11,REP.MC,0.6051399732840405,1.0,0.6229683654662628
250,2020-03-11,BBVA.MC,0.6640698752042572,0.6229683654662628,1.0
250,2020-03-12,TEF.MC,1.0,0.7023303213490322,0.7523703889100217
250,2020-03-12,REP.MC,0.7023303213490322,1.0,0.7079327895270967
250,2020-03-12,BBVA.MC,0.7523703889100217,0.7079327895270967,1.0
250,2020-03-13,TEF.MC,1.0,0.7040780392206776,0.7517896670650275
250,2020-03-13,REP.MC,0.7040780392206776,1.0,0.7048018474099719
250,2020-03-13,BBVA.MC,0.7517896670650275,0.7048018474099719,1.0
250,2020-03-16,TEF.MC,1.0,0.7143762725355922,0.752113689766312
250,2020-03-16,REP.MC,0.7143762725355922,1.0,0.7400764458631182
250,2020-03-16,BBVA.MC,0.752113689766312,0.7400764458631182,1.0
250,2020-03-17,TEF.MC,1.0,0.6153803416943444,0.7311936744226617
250,2020-03-17,REP.MC,0.6153803416943444,1.0,0.7287423814736143
250,2020-03-17,BBVA.MC,0.7311936744226617,0.7287423814736143,1.0
250,2020-03-18,TEF.MC,1.0,0.5878907499674481,0.7260985782344187
250,2020-03-18,REP.MC,0.5878907499674481,1.0,0.7258629434092329
250,2020-03-18,BBVA.MC,0.7260985782344187,0.7258629434092329,1.0
250,2020-03-19,TEF.MC,1.0,0.5652009722589804,0.7272077812075509
250,2020-03-19,REP.MC,0.5652009722589804,1.0,0.7171814502318594
250,2020-03-19,BBVA.MC,0.7272077812075509,0.7171814502318594,1.0
250,2020-03-20,TEF.MC,1.0,0.5421950433231316,0.6999570808447383
250,2020-03-20,REP.MC,0.5421950433231316,1.0,0.7186901930397335
250,2020-03-20,BBVA.MC,0.6999570808447383,0.7186901930397335,1.0
250,2020-03-23,TEF.MC,1.0,0.5347096080137239,0.7051363752334531
250,2020-03-23,REP.MC,0.5347096080137239,1.0,0.7140566478365485
250,2020-03-23,BBVA.MC,0.7051363752334531,0.7140566478365485,1.0
250,2020-03-24,TEF.MC,1.0,0.5433009535987062,0.7088706587570227
250,2020-03-24,REP.MC,0.5433009535987062,1.0,0.7155810047020296
250,2020-03-24,BBVA.MC,0.7088706587570227,0.7155810047020296,1.0
500,2000-01-03,TEF.MC,1.0,,
500,2000-01-03,REP.MC,,1.0,
500,2000-01-03,BBVA.MC,,,1.0
500,2000-01-04,TEF.MC,1.0,,
500,2000-01-04,REP.MC,,1.0,
500,2000-01-04,BBVA.MC,,,1.0
500,2000-01-05,TEF.MC,1.0,,
500,2000-01-05,REP.MC,,1.0,
500,2000-01-05,BBVA.MC,,,1.0
500,2000-01-06,TEF.MC,1.0,,
500,2000-01-06,REP.MC,,1.0,
500,2000-01-06,BBVA.MC,,,1.0
500,2000-01-07,TEF.MC,1.0,,
500,2000-01-07,REP.MC,,1.0,
500,2000-01-07,BBVA.MC,,,1.0
500,2000-01-10,TEF.MC,1.0,,
500,2000-01-10,REP.MC,,1.0,
500,2000-01-10,BBVA.MC,,,1.0
500,2000-01-11,TEF.MC,1.0,,
500,2000-01-11,REP.MC,,1.0,
500,2000-01-11,BBVA.MC,,,1.0
500,2000-01-12,TEF.MC,1.0,,
500,2000-01-12,REP.MC,,1.0,
500,2000-01-12,BBVA.MC,,,1.0
500,2000-01-13,TEF.MC,1.0,,
500,2000-01-13,REP.MC,,1.0,
500,2000-01-13,BBVA.MC,,,1.0
500,2000-01-14,TEF.MC,1.0,,
500,2000-01-14,REP.MC,,1.0,
500,2000-01-14,BBVA.MC,,,1.0
500,2000-01-17,TEF.MC,1.0,,
500,2000-01-17,REP.MC,,1.0,
500,2000-01-17,BBVA.MC,,,1.0
500,2000-01-18,TEF.MC,1.0,,
500,2000-01-18,REP.MC,,1.0,
500,2000-01-18,BBVA.MC,,,1.0
500,2000-01-19,TEF.MC,1.0,,
500,2000-01-19,REP.MC,,1.0,
500,2000-01-19,BBVA.MC,,,1.0
500,2000-01-20,TEF.MC,1.0,,
500,2000-01-20,REP.MC,,1.0,
500,2000-01-20,BBVA.MC,,,1.0
500,2000-01-21,TEF.MC,1.0,,
500,2000-01-21,REP.MC,,1.0,
500,2000-01-21,BBVA.MC,,,1.0
500,2000-01-24,TEF.MC,1.0,,
500,2000-01-24,REP.MC,,1.0,
500,2000-01-24,BBVA.MC,,,1.0
500,2000-01-25,TEF.MC,1.0,,
500,2000-01-25,REP.MC,,1.0,
500,2000-01-25,BBVA.MC,,,1.0
500,2000-01-26,TEF.MC,1.0,,
500,2000-01-26,REP.MC,,1.0,
500,2000-01-26,BBVA.MC,,,1.0
500,2000-01-27,TEF.MC,1.0,,
500,2000-01-27,REP.MC,,1.0,
500,2000-01-27,BBVA.MC,,,1.0
500,2000-01-28,TEF.MC,1.0,,
500,2000-01-28,REP.MC,,1.0,
500,2000-01-28,BBVA.MC,,,1.0
500,2000-01-31,TEF.MC,1.0,,
500,2000-01-31,REP.MC,,1.0,
500,2000-01-31,BBVA.MC,,,1.0
500,2000-02-01,TEF.MC,1.0,,
500,2000-02-01,REP.MC,,1.0,
500,2000-02-01,BBVA.MC,,,1.0
500,2000-02-02,TEF.MC,1.0,,
500,2000-02-02,REP.MC,,1.0,
500,2000-02-02,BBVA.MC,,,1.0
500,2000-02-03,TEF.MC,1.0,,
500,2000-02-03,REP.MC,,1.0,
500,2000-02-03,BBVA.MC,,,1.0
500,2000-02-04,TEF.MC,1.0,,
500,2000-02-04,REP.MC,,1.0,
500,2000-02-04,BBVA.MC,,,1.0
500,2000-02-07,TEF.MC,1.0,,
500,2000-02-07,REP.MC,,1.0,
500,2000-02-07,BBVA.MC,,,1.0
500,2000-02-08,TEF.MC,1.0,,
500,2000-02-08,REP.MC,,1.0,
500,2000-02-08,BBVA.MC,,,1.0
500,2000-02-09,TEF.MC,1.0,,
500,2000-02-09,REP.MC,,1.0,
500,2000-02-09,BBVA.MC,,,1.0
500,2000-02-10,TEF.MC,1.0,,
500,2000-02-10,REP.MC,,1.0,
500,2000-02-10,BBVA.MC,,,1.0
500,2000-02-11,TEF.MC,1.0,,
500,2000-02-11,REP.MC,,1.0,
500,2000-02-11,BBVA.MC,,,1.0
500,2000-02-14,TEF.MC,1.0,,
500,2000-02-14,REP.MC,,1.0,
500,2000-02-14,BBVA.MC,,,1.0
500,2000-02-15,TEF.MC,1.0,,
500,2000-02-15,REP.MC,,1.0,
500,2000-02-15,BBVA.MC,,,1.0
500,2000-02-16,TEF.MC,1.0,,
500,2000-02-16,REP.MC,,1.0,
500,2000-02-16,BBVA.MC,,,1.0
500,2000-02-17,TEF.MC,1.0,,
500,2000-02-17,REP.MC,,1.0,
500,2000-02-17,BBVA.MC,,,1.0
500,2000-02-18,TEF.MC,1.0,,
500,2000-02-18,REP.MC,,1.0,
500,2000-02-18,BBVA.MC,,,1.0
500,2000-02-21,TEF.MC,1.0,,
500,2000-02-21,REP.MC,,1.0,
500,2000-02-21,BBVA.MC,,,1.0
500,2000-02-22,TEF.MC,1.0,,
500,2000-02-22,REP.MC,,1.0,
500,2000-02-22,BBVA.MC,,,1.0
500,2000-02-23,TEF.MC,1.0,,
500,2000-02-23,REP.MC,,1.0,
500,2000-02-23,BBVA.MC,,,1.0
500,2000-02-24,TEF.MC,1.0,,
500,2000-02-24,REP.MC,,1.0,
500,2000-02-24,BBVA.MC,,,1.0
500,2000-02-25,TEF.MC,1.0,,
500,2000-02-25,REP.MC,,1.0,
500,2000-02-25,BBVA.MC,,,1.0
500,2000-02-28,TEF.MC,1.0,,
500,2000-02-28,REP.MC,,1.0,
500,2000-02-28,BBVA.MC,,,1.0
500,2000-02-29,TEF.MC,1.0,,
500,2000-02-29,REP.MC,,1.0,
500,2000-02-29,BBVA.MC,,,1.0
500,2000-03-01,TEF.MC,1.0,,
500,2000-03-01,REP.MC,,1.0,
500,2000-03-01,BBVA.MC,,,1.0
500,2000-03-02,TEF.MC,1.0,,
500,2000-03-02,REP.MC,,1.0,
500,2000-03-02,BBVA.MC,,,1.0
500,2000-03-03,TEF.MC,1.0,,
500,2000-03-03,REP.MC,,1.0,
500,2000-03-03,BBVA.MC,,,1.0
500,2000-03-06,TEF.MC,1.0,,
500,2000-03-06,REP.MC,,1.0,
500,2000-03-06,BBVA.MC,,,1.0
500,2000-03-07,TEF.MC,1.0,,
500,2000-03-07,REP.MC,,1.0,
500,2000-03-07,BBVA.MC,,,1.0
500,2000-03-08,TEF.MC,1.0,,
500,2000-03-08,REP.MC,,1.0,
500,2000-03-08,BBVA.MC,,,1.0
500,2000-03-09,TEF.MC,1.0,,
500,2000-03-09,REP.MC,,1.0,
500,2000-03-09,BBVA.MC,,,1.0
500,2000-03-10,TEF.MC,1.0,,
500,2000-03-10,REP.MC,,1.0,
500,2000-03-10,BBVA.MC,,,1.0
500,2000-03-13,TEF.MC,1.0,,
500,2000-03-13,REP.MC,,1.0,
500,2000-03-13,BBVA.MC,,,1.0
500,2000-03-14,TEF.MC,1.0,,
500,2000-03-14,REP.MC,,1.0,
500,2000-03-14,BBVA.MC,,,1.0
500,2000-03-15,TEF.MC,1.0,,
500,2000-03-15,REP.MC,,1.0,
500,2000-03-15,BBVA.MC,,,1.0
500,2000-03-16,TEF.MC,1.0,,
500,2000-03-16,REP.MC,,1.0,
500,2000-03-16,BBVA.MC,,,1.0
500,2000-03-17,TEF.MC,1.0,,
500,2000-03-17,REP.MC,,1.0,
500,2000-03-17,BBVA.MC,,,1.0
500,2000-03-20,TEF.MC,1.0,,
500,2000-03-20,REP.MC,,1.0,
500,2000-03-20,BBVA.MC,,,1.0
500,2000-03-21,TEF.MC,1.0,,
500,2000-03-21,REP.MC,,1.0,
500,2000-03-21,BBVA.MC,,,1.0
500,2000-03-22,TEF.MC,1.0,,
500,2000-03-22,REP.MC,,1.0,
500,2000-03-22,BBVA.MC,,,1.0
500,2000-03-23,TEF.MC,1.0,,
500,2000-03-23,REP.MC,,1.0,
500,2000-03-23,BBVA.MC,,,1.0
500,2000-03-24,TEF.MC,1.0,,
500,2000-03-24,REP.MC,,1.0,
500,2000-03-24,BBVA.MC,,,1.0
500,2000-03-27,TEF.MC,1.0,,
500,2000-03-27,REP.MC,,1.0,
500,2000-03-27,BBVA.MC,,,1.0
500,2000-03-28,TEF.MC,1.0,,
500,2000-03-28,REP.MC,,1.0,
500,2000-03-28,BBVA.MC,,,1.0
500,2000-03-29,TEF.MC,1.0,,
500,2000-03-29,REP.MC,,1.0,
500,2000-03-29,BBVA.MC,,,1.0
500,2000-03-30,TEF.MC,1.0,,
500,2000-03-30,REP.MC,,1.0,
500,2000-03-30,BBVA.MC,,,1.0
500,2000-03-31,TEF.MC,1.0,,
500,2000-03-31,REP.MC,,1.0,
500,2000-03-31,BBVA.MC,,,1.0
500,2000-04-03,TEF.MC,1.0,,
500,2000-04-03,REP.MC,,1.0,
500,2000-04-03,BBVA.MC,,,1.0
500,2000-04-04,TEF.MC,1.0,,
500,2000-04-04,REP.MC,,1.0,
500,2000-04-04,BBVA.MC,,,1.0
500,2000-04-05,TEF.MC,1.0,,
500,2000-04-05,REP.MC,,1.0,
500,2000-04-05,BBVA.MC,,,1.0
500,2000-04-06,TEF.MC,1.0,,
500,2000-04-06,REP.MC,,1.0,
500,2000-04-06,BBVA.MC,,,1.0
500,2000-04-07,TEF.MC,1.0,,
500,2000-04-07,REP.MC,,1.0,
500,2000-04-07,BBVA.MC,,,1.0
500,2000-04-10,TEF.MC,1.0,,
500,2000-04-10,REP.MC,,1.0,
500,2000-04-10,BBVA.MC,,,1.0
500,2000-04-11,TEF.MC,1.0,,
500,2000-04-11,REP.MC,,1.0,
500,2000-04-11,BBVA.MC,,,1.0
500,2000-04-12,TEF.MC,1.0,,
500,2000-04-12,REP.MC,,1.0,
500,2000-04-12,BBVA.MC,,,1.0
500,2000-04-13,TEF.MC,1.0,,
500,2000-04-13,REP.MC,,1.0,
500,2000-04-13,BBVA.MC,,,1.0
500,2000-04-14,TEF.MC,1.0,,
500,2000-04-14,REP.MC,,1.0,
500,2000-04-14,BBVA.MC,,,1.0
500,2000-04-17,TEF.MC,1.0,,
500,2000-04-17,REP.MC,,1.0,
500,2000-04-17,BBVA.MC,,,1.0
500,2000-04-18,TEF.MC,1.0,,
500,2000-04-18,REP.MC,,1.0,
500,2000-04-18,BBVA.MC,,,1.0
500,2000-04-19,TEF.MC,1.0,,
500,2000-04-19,REP.MC,,1.0,
500,2000-04-19,BBVA.MC,,,1.0
500,2000-04-20,TEF.MC,1.0,,
500,2000-04-20,REP.MC,,1.0,
500,2000-04-20,BBVA.MC,,,1.0
500,2000-04-21,TEF.MC,1.0,,
500,2000-04-21,REP.MC,,1.0,
500,2000-04-21,BBVA.MC,,,1.0
500,2000-04-24,TEF.MC,1.0,,
500,2000-04-24,REP.MC,,1.0,
500,2000-04-24,BBVA.MC,,,1.0
500,2000-04-25,TEF.MC,1.0,,
500,2000-04-25,REP.MC,,1.0,
500,2000-04-25,BBVA.MC,,,1.0
500,2000-04-26,TEF.MC,1.0,,
500,2000-04-26,REP.MC,,1.0,
500,2000-04-26,BBVA.MC,,,1.0
500,2000-04-27,TEF.MC,1.0,,
500,2000-04-27,REP.MC,,1.0,
500,2000-04-27,BBVA.MC,,,1.0
500,2000-04-28,TEF.MC,1.0,,
500,2000-04-28,REP.MC,,1.0,
500,2000-04-28,BBVA.MC,,,1.0
500,2000-05-01,TEF.MC,1.0,,
500,2000-05-01,REP.MC,,1.0,
500,2000-05-01,BBVA.MC,,,1.0
500,2000-05-02,TEF.MC,1.0,,
500,2000-05-02,REP.MC,,1.0,
500,2000-05-02,BBVA.MC,,,1.0
500,2000-05-03,TEF.MC,1.0,,
500,2000-05-03,REP.MC,,1.0,
500,2000-05-03,BBVA.MC,,,1.0
500,2000-05-04,TEF.MC,1.0,,
500,2000-05-04,REP.MC,,1.0,
500,2000-05-04,BBVA.MC,,,1.0
500,2000-05-05,TEF.MC,1.0,,
500,2000-05-05,REP.MC,,1.0,
500,2000-05-05,BBVA.MC,,,1.0
500,2000-05-08,TEF.MC,1.0,,
500,2000-05-08,REP.MC,,1.0,
500,2000-05-08,BBVA.MC,,,1.0
500,2000-05-09,TEF.MC,1.0,,
500,2000-05-09,REP.MC,,1.0,
500,2000-05-09,BBVA.MC,,,1.0
500,2000-05-10,TEF.MC,1.0,,
500,2000-05-10,REP.MC,,1.0,
500,2000-05-10,BBVA.MC,,,1.0
500,2000-05-11,TEF.MC,1.0,,
500,2000-05-11,REP.MC,,1.0,
500,2000-05-11,BBVA.MC,,,1.0
500,2000-05-12,TEF.MC,1.0,,
500,2000-05-12,REP.MC,,1.0,
500,2000-05-12,BBVA.MC,,,1.0
500,2000-05-15,TEF.MC,1.0,,
500,2000-05-15,REP.MC,,1.0,
500,2000-05-15,BBVA.MC,,,1.0
500,2000-05-16,TEF.MC,1.0,,
500,2000-05-16,REP.MC,,1.0,
500,2000-05-16,BBVA.MC,,,1.0
500,2000-05-17,TEF.MC,1.0,,
500,2000-05-17,REP.MC,,1.0,
500,2000-05-17,BBVA.MC,,,1.0
500,2000-05-18,TEF.MC,1.0,,
500,2000-05-18,REP.MC,,1.0,
500,2000-05-18,BBVA.MC,,,1.0
500,2000-05-19,TEF.MC,1.0,,
500,2000-05-19,REP.MC,,1.0,
500,2000-05-19,BBVA.MC,,,1.0
500,2000-05-22,TEF.MC,1.0,,
500,2000-05-22,REP.MC,,1.0,
500,2000-05-22,BBVA.MC,,,1.0
500,2000-05-23,TEF.MC,1.0,,
500,2000-05-23,REP.MC,,1.0,
500,2000-05-23,BBVA.MC,,,1.0
500,2000-05-24,TEF.MC,1.0,,
500,2000-05-24,REP.MC,,1.0,
500,2000-05-24,BBVA.MC,,,1.0
500,2000-05-25,TEF.MC,1.0,,
500,2000-05-25,REP.MC,,1.0,
500,2000-05-25,BBVA.MC,,,1.0
500,2000-05-26,TEF.MC,1.0,,
500,2000-05-26,REP.MC,,1.0,
500,2000-05-26,BBVA.MC,,,1.0
500,2000-05-29,TEF.MC,1.0,,
500,2000-05-29,REP.MC,,1.0,
500,2000-05-29,BBVA.MC,,,1.0
500,2000-05-30,TEF.MC,1.0,,
500,2000-05-30,REP.MC,,1.0,
500,2000-05-30,BBVA.MC,,,1.0
500,2000-05-31,TEF.MC,1.0,,
500,2000-05-31,REP.MC,,1.0,
500,2000-05-31,BBVA.MC,,,1.0
500,2000-06-01,TEF.MC,1.0,,
500,2000-06-01,REP.MC,,1.0,
500,2000-06-01,BBVA.MC,,,1.0
500,2000-06-02,TEF.MC,1.0,,
500,2000-06-02,REP.MC,,1.0,
500,2000-06-02,BBVA.MC,,,1.0
500,2000-06-05,TEF.MC,1.0,,
500,2000-06-05,REP.MC,,1.0,
500,2000-06-05,BBVA.MC,,,1.0
500,2000-06-06,TEF.MC,1.0,,
500,2000-06-06,REP.MC,,1.0,
500,2000-06-06,BBVA.MC,,,1.0
500,2000-06-07,TEF.MC,1.0,,
500,2000-06-07,REP.MC,,1.0,
500,2000-06-07,BBVA.MC,,,1.0
500,2000-06-08,TEF.MC,1.0,,
500,2000-06-08,REP.MC,,1.0,
500,2000-06-08,BBVA.MC,,,1.0
500,2000-06-09,TEF.MC,1.0,,
500,2000-06-09,REP.MC,,1.0,
500,2000-06-09,BBVA.MC,,,1.0
500,2000-06-12,TEF.MC,1.0,,
500,2000-06-12,REP.MC,,1.0,
